GAME_DAY;MATCH_ID;MINUTE;HOME_SCORE;AWAY_SCORE;ACTION_TYPE;PLAYER;TEAM
13;FR270559593319;71.0;7;10;Substitute off;Antoine Tichit;Castres Olympique
13;FR270559593319;71.0;7;10;Substitute on;Jeremy Fernandez;Castres Olympique
13;FR270559593319;71.0;7;10;Substitute off;Santiago Arata;Castres Olympique
13;FR270559593319;74.0;7;15;Try;Geoffrey Palis;Castres Olympique
13;FR270559593319;76.0;7;15;Substitute off;Gaetan Barlot;Castres Olympique
13;FR270559593319;76.0;7;15;Substitute on;Pierre Colonna;Castres Olympique
13;FR270559593319;76.0;7;15;Substitute off;Filipo Nakosi;Castres Olympique
13;FR270559593319;76.0;7;15;Substitute on;Vilimoni Botitu;Castres Olympique
13;FR270559593319;83.0;7;15;Try;Charlie Ngatai;Lyon
13;FR270559593319;83.0;7;15;Conversion;Jean-Marc Doussain;Lyon
13;FR270559593319;83.0;7;15;End of second half;;
13;FR270559593320;1.0;0;0;Start of first half;;
13;FR270559593320;5.0;3;0;Penalty goal;Joris Segonds;Stade Francais Paris
13;FR270559593320;14.0;8;0;Try;Telusa Veainu;Stade Francais Paris
13;FR270559593320;15.0;10;0;Conversion;Joris Segonds;Stade Francais Paris
13;FR270559593320;27.0;15;0;Try;Kylan Hamdaoui;Stade Francais Paris
13;FR270559593320;28.0;17;0;Conversion;Joris Segonds;Stade Francais Paris
13;FR270559593320;31.0;17;5;Try;Joris Jurand;Brive
13;FR270559593320;32.0;17;7;Conversion;Enzo Herve;Brive
13;FR270559593320;34.0;22;7;Try;James Hall;Stade Francais Paris
13;FR270559593320;35.0;24;7;Conversion;Joris Segonds;Stade Francais Paris
13;FR270559593320;35.0;24;7;Substitute off;Otari Giorgadze;Brive
13;FR270559593320;35.0;24;7;Substitute on;So'otala Fa'aso'o;Brive
13;FR270559593320;36.0;24;12;Try;Pietro Ceccarelli;Brive
13;FR270559593320;37.0;24;14;Conversion;Enzo Herve;Brive
13;FR270559593320;39.0;24;14;Yellow card;Telusa Veainu;Stade Francais Paris
13;FR270559593320;41.0;24;14;End of first half;;
13;FR270559593320;40.0;24;14;Start of second half;;
13;FR270559593320;44.0;27;14;Penalty goal;Joris Segonds;Stade Francais Paris
13;FR270559593320;46.0;27;19;Try;Kitione Kamikamica;Brive
13;FR270559593320;47.0;27;21;Conversion;Enzo Herve;Brive
13;FR270559593320;48.0;27;21;Substitute off;Antoine Burban;Stade Francais Paris
13;FR270559593320;48.0;27;21;Substitute on;Gerbrandt Grobler;Stade Francais Paris
13;FR270559593320;49.0;30;21;Penalty goal;Joris Segonds;Stade Francais Paris
13;FR270559593320;51.0;30;21;Substitute on;Hayden Thompson-Stringer;Brive
13;FR270559593320;51.0;30;21;Substitute off;Wesley Tapueluelu;Brive
13;FR270559593320;51.0;30;21;Substitute off;Peniami Narisia;Brive
13;FR270559593320;51.0;30;21;Substitute on;Thomas Acquier;Brive
13;FR270559593320;51.0;30;21;Substitute off;Pietro Ceccarelli;Brive
13;FR270559593320;51.0;30;21;Substitute on;Mesake Doge;Brive
13;FR270559593320;55.0;35;21;Try;Gerbrandt Grobler;Stade Francais Paris
13;FR270559593320;55.0;35;21;Red card;So'otala Fa'aso'o;Brive
13;FR270559593320;55.0;37;21;Conversion;Joris Segonds;Stade Francais Paris
13;FR270559593320;56.0;37;21;Substitute on;Nicolas Sanchez;Stade Francais Paris
13;FR270559593320;56.0;37;21;Substitute off;Joris Segonds;Stade Francais Paris
13;FR270559593320;56.0;37;21;Substitute on;Esteban Abadie;Brive
13;FR270559593320;56.0;37;21;Substitute off;Setariki Tuicuvu;Brive
13;FR270559593320;57.0;37;21;Substitute on;Quentin Bethune;Stade Francais Paris
13;FR270559593320;57.0;37;21;Substitute off;Vasil Kakovin;Stade Francais Paris
13;FR270559593320;57.0;37;21;Substitute on;Talalelei Gray;Stade Francais Paris
13;FR270559593320;57.0;37;21;Substitute off;Pablo Matera;Stade Francais Paris
13;FR270559593320;57.0;37;21;Substitute on;Laurent Panis;Stade Francais Paris
13;FR270559593320;57.0;37;21;Substitute off;Lucas Da Silva;Stade Francais Paris
13;FR270559593320;57.0;37;21;Substitute on;Guillaume Galletier;Brive
13;FR270559593320;57.0;37;21;Substitute off;Eneriko Buliruarua;Brive
13;FR270559593320;59.0;37;21;Substitute off;Kitione Kamikamica;Brive
13;FR270559593320;59.0;37;21;Substitute on;Dan Malafosse;Brive
13;FR270559593320;60.0;37;21;Substitute on;Jonathan Danty;Stade Francais Paris
13;FR270559593320;60.0;37;21;Substitute off;Julien Delbouis;Stade Francais Paris
13;FR270559593320;61.0;37;21;Substitute off;Enzo Herve;Brive
13;FR270559593320;61.0;37;21;Substitute on;Vasil Lobzhanidze;Brive
13;FR270559593320;63.0;42;21;Try;Waisea Nayacalevu;Stade Francais Paris
13;FR270559593320;64.0;44;21;Conversion;Nicolas Sanchez;Stade Francais Paris
13;FR270559593320;67.0;49;21;Try;Mathieu De Giovanni;Stade Francais Paris
13;FR270559593320;68.0;51;21;Conversion;Nicolas Sanchez;Stade Francais Paris
13;FR270559593320;68.0;51;21;Substitute off;Victor Lebas;Brive
13;FR270559593320;68.0;51;21;Substitute on;Peniami Narisia;Brive
13;FR270559593320;68.0;51;21;Substitute on;Giorgi Melikidze;Stade Francais Paris
13;FR270559593320;68.0;51;21;Substitute off;Paul Alo-Emile;Stade Francais Paris
13;FR270559593320;68.0;51;21;Substitute on;Pablo Matera;Stade Francais Paris
13;FR270559593320;68.0;51;21;Substitute off;Paul Gabrillagues;Stade Francais Paris
13;FR270559593320;68.0;51;21;Substitute off;James Hall;Stade Francais Paris
13;FR270559593320;68.0;51;21;Substitute on;Arthur Coville;Stade Francais Paris
13;FR270559593320;85.0;51;21;End of second half;;
13;FR270559593315;1.0;0;0;Start of first half;;
13;FR270559593315;4.0;0;3;Penalty goal;Teddy Iribaren;Racing 92
13;FR270559593315;16.0;0;6;Penalty goal;Teddy Iribaren;Racing 92
13;FR270559593315;18.0;3;6;Penalty goal;Camille Lopez;Clermont Auvergne
13;FR270559593315;23.0;8;6;Try;Peni Ravai;Clermont Auvergne
13;FR270559593315;24.0;10;6;Conversion;Camille Lopez;Clermont Auvergne
13;FR270559593315;30.0;13;6;Penalty goal;Camille Lopez;Clermont Auvergne
13;FR270559593315;37.0;16;6;Penalty goal;Camille Lopez;Clermont Auvergne
13;FR270559593315;40.0;16;9;Penalty goal;Teddy Iribaren;Racing 92
13;FR270559593315;41.0;16;9;End of first half;;
13;FR270559593315;40.0;16;9;Substitute off;Thibaud Lanen;Clermont Auvergne
13;FR270559593315;40.0;16;9;Start of second half;;
13;FR270559593315;40.0;16;9;Substitute on;Sitaleki Timani;Clermont Auvergne
13;FR270559593315;41.0;16;9;Substitute off;Fritz Lee;Clermont Auvergne
13;FR270559593315;41.0;16;9;Substitute on;Clement Lanen;Clermont Auvergne
13;FR270559593315;45.0;19;9;Penalty goal;Camille Lopez;Clermont Auvergne
13;FR270559593315;46.0;19;9;Substitute on;Ali Oz;Racing 92
13;FR270559593315;46.0;19;9;Substitute off;Georges-Henri Colombe;Racing 92
13;FR270559593315;46.0;19;9;Substitute on;Guram Gogichashvili;Racing 92
13;FR270559593315;46.0;19;9;Substitute off;Hassane Kolingar;Racing 92
13;FR270559593315;46.0;19;9;Substitute off;Jordan Joseph;Racing 92
13;FR270559593315;46.0;19;9;Substitute on;Ibrahim Diallo;Racing 92
13;FR270559593315;46.0;19;9;Substitute on;Boris Palu;Racing 92
13;FR270559593315;46.0;19;9;Substitute off;Dominic Bird;Racing 92
13;FR270559593315;47.0;19;9;Drop Goal Missed;;
13;FR270559593315;51.0;19;9;Substitute off;Lucas Dessaigne;Clermont Auvergne
13;FR270559593315;51.0;19;9;Substitute on;Alexandre Fischer;Clermont Auvergne
13;FR270559593315;55.0;19;9;Yellow card;Rabah Slimani;Clermont Auvergne
13;FR270559593315;55.0;19;9;Substitute off;Jacobus Van Tonder;Clermont Auvergne
13;FR270559593315;55.0;19;9;Substitute on;Sipili Falatea;Clermont Auvergne
13;FR270559593315;56.0;19;14;Try;Baptiste Chouzenoux;Racing 92
13;FR270559593315;57.0;19;16;Conversion;Teddy Iribaren;Racing 92
13;FR270559593315;57.0;19;16;Substitute on;Teddy Baubigny;Racing 92
13;FR270559593315;57.0;19;16;Substitute off;Camille Chat;Racing 92
13;FR270559593315;57.0;19;16;Substitute off;Sébastien Bézy;Clermont Auvergne
13;FR270559593315;57.0;19;16;Substitute on;Morgan Parra;Clermont Auvergne
13;FR270559593315;58.0;19;16;Substitute on;Dominic Bird;Racing 92
13;FR270559593315;58.0;19;16;Substitute off;Baptiste Chouzenoux;Racing 92
13;FR270559593315;63.0;19;19;Penalty goal;Teddy Iribaren;Racing 92
13;FR270559593315;65.0;19;19;Substitute on;Daniel Bibi Biziwu;Clermont Auvergne
13;FR270559593315;65.0;19;19;Substitute off;Peni Ravai;Clermont Auvergne
13;FR270559593315;67.0;22;19;Penalty goal;Camille Lopez;Clermont Auvergne
13;FR270559593315;67.0;22;19;Substitute on;Jacobus Van Tonder;Clermont Auvergne
13;FR270559593315;67.0;22;19;Substitute off;Rabah Slimani;Clermont Auvergne
13;FR270559593315;69.0;22;19;Substitute on;Nolann Le Garrec;Racing 92
13;FR270559593315;69.0;22;19;Substitute off;Teddy Iribaren;Racing 92
13;FR270559593315;69.0;22;19;Substitute off;Dominic Bird;Racing 92
13;FR270559593315;69.0;22;19;Substitute on;Baptiste Chouzenoux;Racing 92
13;FR270559593315;74.0;22;24;Try;Simon Zebo;Racing 92
13;FR270559593315;76.0;22;24;Substitute off;Bernard Le Roux;Racing 92
13;FR270559593315;76.0;22;24;Substitute on;Dominic Bird;Racing 92
13;FR270559593315;76.0;22;24;Substitute off;Etienne Fourcade;Clermont Auvergne
13;FR270559593315;76.0;22;24;Substitute on;Reinach Venter;Clermont Auvergne
13;FR270559593315;77.0;22;24;Substitute on;Thibaud Lanen;Clermont Auvergne
13;FR270559593315;77.0;22;24;Substitute off;Jacobus Van Tonder;Clermont Auvergne
13;FR270559593315;77.0;22;24;Substitute on;Rabah Slimani;Clermont Auvergne
13;FR270559593315;77.0;22;24;Substitute off;Sipili Falatea;Clermont Auvergne
13;FR270559593315;81.0;22;24;End of second half;;
13;FR270559593318;1.0;0;0;Start of first half;;
13;FR270559593318;4.0;3;0;Penalty goal;Gaetan Germain;Bayonne
13;FR270559593318;9.0;3;3;Penalty goal;Antoine Hastoy;Pau
13;FR270559593318;19.0;3;8;Try;Clovis Le bail;Pau
13;FR270559593318;20.0;3;10;Conversion;Antoine Hastoy;Pau
13;FR270559593318;21.0;6;10;Penalty goal;Gaetan Germain;Bayonne
13;FR270559593318;27.0;6;13;Penalty goal;Antoine Hastoy;Pau
13;FR270559593318;31.0;9;13;Penalty goal;Gaetan Germain;Bayonne
13;FR270559593318;34.0;9;13;Yellow card;Aymeric Luc;Bayonne
13;FR270559593318;34.0;9;16;Penalty goal;Antoine Hastoy;Pau
13;FR270559593318;37.0;12;16;Penalty goal;Gaetan Germain;Bayonne
13;FR270559593318;43.0;19;16;Conversion;Gaetan Germain;Bayonne
13;FR270559593318;43.0;19;16;End of first half;;
13;FR270559593318;43.0;19;16;Try;Jean Monribot;Bayonne
13;FR270559593318;40.0;19;16;Start of second half;;
13;FR270559593318;48.0;22;16;Penalty goal;Gaetan Germain;Bayonne
13;FR270559593318;48.0;22;16;Substitute off;Ignacio Calles;Pau
13;FR270559593318;48.0;22;16;Substitute on;Siegfried Fisi'ihoi;Pau
13;FR270559593318;52.0;22;16;Substitute off;John Ulugia;Bayonne
13;FR270559593318;52.0;22;16;Substitute on;Maxime Delonca;Bayonne
13;FR270559593318;52.0;22;16;Substitute off;Sam Nixon;Bayonne
13;FR270559593318;52.0;22;16;Substitute on;Luc Mousset;Bayonne
13;FR270559593318;53.0;22;16;Substitute off;Vincent Pinto;Pau
13;FR270559593318;53.0;22;16;Substitute on;Watisoni Votu;Pau
13;FR270559593318;55.0;22;16;Substitute on;Mathew Luamanu;Bayonne
13;FR270559593318;55.0;22;16;Substitute off;Asier Usarraga;Bayonne
13;FR270559593318;59.0;22;16;Substitute on;Konstantine Mikautadze;Bayonne
13;FR270559593318;59.0;22;16;Substitute off;Mariano Galarza;Bayonne
13;FR270559593318;60.0;22;16;Yellow card;Luc Mousset;Bayonne
13;FR270559593318;60.0;22;16;Substitute on;Sam Nixon;Bayonne
13;FR270559593318;60.0;22;16;Substitute off;Filimo Taofifenua;Bayonne
13;FR270559593318;64.0;22;21;Try;Watisoni Votu;Pau
13;FR270559593318;64.0;22;23;Conversion;Antoine Hastoy;Pau
13;FR270559593318;64.0;22;23;Substitute off;Lourens Adriaanse;Pau
13;FR270559593318;64.0;22;23;Substitute on;Nicolas Corato;Pau
13;FR270559593318;64.0;22;23;Substitute on;Daniel Ramsay;Pau
13;FR270559593318;64.0;22;23;Substitute off;Fabrice Metz;Pau
13;FR270559593318;64.0;22;23;Substitute off;Charly Malie;Pau
13;FR270559593318;64.0;22;23;Substitute on;Jesse Mogg;Pau
13;FR270559593318;67.0;22;23;Substitute on;Quentin Lespiaucq;Pau
13;FR270559593318;67.0;22;23;Substitute off;Lucas Rey;Pau
13;FR270559593318;67.0;22;23;Substitute off;Clovis Le bail;Pau
13;FR270559593318;67.0;22;23;Substitute on;Thibault Daubagna;Pau
13;FR270559593318;67.0;22;23;Substitute off;Luke Whitelock;Pau
13;FR270559593318;67.0;22;23;Substitute on;Antoine Erbani;Pau
13;FR270559593318;72.0;22;23;Substitute on;Arnaud Duputs;Bayonne
13;FR270559593318;72.0;22;23;Substitute off;Luc Mousset;Bayonne
13;FR270559593318;74.0;22;23;Substitute on;Swan Cormenier;Bayonne
13;FR270559593318;74.0;22;23;Substitute off;Ugo Boniface;Bayonne
13;FR270559593318;74.0;22;23;Substitute off;Yan Lestrade;Bayonne
13;FR270559593318;74.0;22;23;Substitute on;Theo Costosseque;Bayonne
13;FR270559593318;79.0;22;23;Substitute on;Asier Usarraga;Bayonne
13;FR270559593318;79.0;22;23;Substitute off;Jean Monribot;Bayonne
13;FR270559593318;83.0;19;23;End of second half;;
12;FR270559593309;1.0;0;0;Start of first half;;
12;FR270559593309;5.0;3;0;Penalty goal;Ihaia West;La Rochelle
12;FR270559593309;8.0;3;3;Penalty goal;Anthony Bouthier;Montpellier Herault
12;FR270559593309;17.0;3;3;Red card;Will Skelton;La Rochelle
12;FR270559593309;17.0;3;6;Penalty goal;Anthony Bouthier;Montpellier Herault
12;FR270559593309;23.0;3;6;Drop Goal Missed;;
12;FR270559593309;24.0;6;6;Penalty goal;Ihaia West;La Rochelle
12;FR270559593309;41.0;9;6;Penalty goal;Ihaia West;La Rochelle
12;FR270559593309;41.0;9;6;End of first half;;
12;FR270559593309;40.0;9;6;Start of second half;;
12;FR270559593309;41.0;14;6;Try;Kevin Gourdon;La Rochelle
12;FR270559593309;41.0;16;6;Conversion;Ihaia West;La Rochelle
12;FR270559593309;49.0;16;6;Substitute off;Anthony Bouthier;Montpellier Herault
12;FR270559593309;49.0;16;6;Substitute on;Yvan Reilhac;Montpellier Herault
12;FR270559593309;50.0;16;6;Substitute on;Benoit Paillaugue;Montpellier Herault
12;FR270559593309;50.0;16;6;Substitute off;Cobus Reinach;Montpellier Herault
12;FR270559593309;55.0;19;6;Penalty goal;Ihaia West;La Rochelle
12;FR270559593309;55.0;19;6;Substitute off;Bismarck Du Plessis;Montpellier Herault
12;FR270559593309;55.0;19;6;Substitute on;Guilhem Guirado;Montpellier Herault
12;FR270559593309;61.0;19;6;Substitute off;Mikheil Nariashvili;Montpellier Herault
12;FR270559593309;61.0;19;6;Substitute on;Enzo Forletta;Montpellier Herault
12;FR270559593309;61.0;19;6;Substitute off;Mohammed Haouas;Montpellier Herault
12;FR270559593309;61.0;19;6;Substitute on;Titi Lamositele;Montpellier Herault
12;FR270559593309;63.0;19;9;Penalty goal;Alex Lozowski;Montpellier Herault
12;FR270559593309;65.0;19;9;Substitute off;Uini Atonio;La Rochelle
12;FR270559593309;65.0;19;9;Substitute on;Arthur Joly;La Rochelle
12;FR270559593309;65.0;19;9;Substitute off;Facundo Bosch;La Rochelle
12;FR270559593309;65.0;19;9;Substitute on;Pierre Bourgarit;La Rochelle
12;FR270559593309;66.0;19;9;Substitute off;Jacques du Plessis;Montpellier Herault
12;FR270559593309;66.0;19;9;Substitute on;Alexandre Becognee;Montpellier Herault
12;FR270559593309;66.0;19;9;Substitute off;Bastien Chalureau;Montpellier Herault
12;FR270559593309;66.0;19;9;Substitute on;Florian Verhaeghe;Montpellier Herault
12;FR270559593309;67.0;19;9;Drop Goal Missed;;
12;FR270559593309;71.0;22;9;Penalty goal;Ihaia West;La Rochelle
12;FR270559593309;71.0;22;9;Substitute off;Geoffrey Doumayrou;La Rochelle
12;FR270559593309;71.0;22;9;Substitute on;Jules Favre;La Rochelle
12;FR270559593309;71.0;22;9;Substitute off;Dillyn Leyds;La Rochelle
12;FR270559593309;71.0;22;9;Substitute on;Pierre Aguillon;La Rochelle
12;FR270559593309;71.0;22;9;Substitute on;Leo Aouf;La Rochelle
12;FR270559593309;71.0;22;9;Substitute off;Reda Wardi;La Rochelle
12;FR270559593309;71.0;22;9;Substitute off;Mathieu Tanguy;La Rochelle
12;FR270559593309;71.0;22;9;Substitute on;Thomas Lavault;La Rochelle
12;FR270559593309;73.0;22;9;Substitute on;Zeno Kieft;La Rochelle
12;FR270559593309;73.0;22;9;Substitute off;Remi Bourdeau;La Rochelle
12;FR270559593309;74.0;22;9;Substitute off;Vincent Rattez;Montpellier Herault
12;FR270559593309;74.0;22;9;Substitute on;Anthony Bouthier;Montpellier Herault
12;FR270559593309;75.0;22;9;Substitute off;Tawera Kerr-Barlow;La Rochelle
12;FR270559593309;75.0;22;9;Substitute on;Thomas Berjon;La Rochelle
12;FR270559593309;82.0;22;9;End of second half;;
12;FR270559593307;1.0;0;0;Start of first half;;
12;FR270559593307;5.0;0;0;Substitute on;Pietro Ceccarelli;Brive
12;FR270559593307;5.0;0;0;Substitute off;Luka Japaridze;Brive
12;FR270559593307;13.0;0;0;Substitute on;Leo Berdeu;Lyon
12;FR270559593307;13.0;0;0;Substitute off;Jonathan Wisniewski;Lyon
12;FR270559593307;13.0;0;0;Substitute on;Joris Jurand;Brive
12;FR270559593307;13.0;0;0;Substitute off;Thomas Laranjeira;Brive
12;FR270559593307;13.0;0;0;Substitute on;Luka Japaridze;Brive
12;FR270559593307;13.0;0;0;Substitute off;Pietro Ceccarelli;Brive
12;FR270559593307;15.0;0;5;Try;Noa Nakaitaci;Lyon
12;FR270559593307;15.0;0;5;Substitute off;Mathieu Bastareaud;Lyon
12;FR270559593307;15.0;0;5;Substitute on;Colby Fainga'a;Lyon
12;FR270559593307;18.0;3;5;Penalty goal;Enzo Herve;Brive
12;FR270559593307;18.0;3;5;Substitute on;Julien Blanc;Brive
12;FR270559593307;18.0;3;5;Substitute off;Nico Lee;Brive
12;FR270559593307;23.0;6;5;Penalty goal;Enzo Herve;Brive
12;FR270559593307;26.0;6;8;Penalty goal;Leo Berdeu;Lyon
12;FR270559593307;28.0;9;8;Penalty goal;Enzo Herve;Brive
12;FR270559593307;29.0;9;8;Substitute on;Kitione Kamikamica;Brive
12;FR270559593307;29.0;9;8;Substitute off;Vasil Lobzhanidze;Brive
12;FR270559593307;35.0;9;8;Yellow card;Enzo Herve;Brive
12;FR270559593307;41.0;9;8;End of first half;;
12;FR270559593307;40.0;9;8;Start of second half;;
12;FR270559593307;40.0;9;8;Substitute off;Kitione Kamikamica;Brive
12;FR270559593307;40.0;9;8;Substitute on;Vasil Lobzhanidze;Brive
12;FR270559593307;51.0;9;8;Substitute on;Thomas Acquier;Brive
12;FR270559593307;51.0;9;8;Substitute off;Peniami Narisia;Brive
12;FR270559593307;51.0;9;8;Substitute on;Pietro Ceccarelli;Brive
12;FR270559593307;51.0;9;8;Substitute off;Luka Japaridze;Brive
12;FR270559593307;51.0;9;8;Substitute off;Hayden Thompson-Stringer;Brive
12;FR270559593307;51.0;9;8;Substitute on;Simon-Pierre Chauvac;Brive
12;FR270559593307;54.0;9;8;Substitute on;So'otala Fa'aso'o;Brive
12;FR270559593307;54.0;9;8;Substitute off;Victor Lebas;Brive
12;FR270559593307;54.0;9;8;Substitute on;Kitione Kamikamica;Brive
12;FR270559593307;54.0;9;8;Substitute off;Otari Giorgadze;Brive
12;FR270559593307;54.0;9;8;Substitute off;Mickael Ivaldi;Lyon
12;FR270559593307;54.0;9;8;Substitute on;Joe Taufete'e;Lyon
12;FR270559593307;54.0;9;8;Substitute on;Clement Ric;Lyon
12;FR270559593307;54.0;9;8;Substitute off;Francisco Gomez Kodela;Lyon
12;FR270559593307;54.0;9;8;Substitute off;Xavier Chiocci;Lyon
12;FR270559593307;54.0;9;8;Substitute on;Raphael Chaume;Lyon
12;FR270559593307;56.0;12;8;Penalty goal;Enzo Herve;Brive
12;FR270559593307;56.0;12;8;Substitute off;Killian Geraci;Lyon
12;FR270559593307;56.0;12;8;Substitute on;Felix Lambey;Lyon
12;FR270559593307;60.0;12;8;Substitute off;Baptiste Couilloud;Lyon
12;FR270559593307;60.0;12;8;Substitute on;Jean-Marc Doussain;Lyon
12;FR270559593307;66.0;12;8;Substitute off;Retief Marais;Brive
12;FR270559593307;66.0;12;8;Substitute on;Matthieu Voisin;Brive
12;FR270559593307;71.0;12;8;Substitute off;Loann Goujon;Lyon
12;FR270559593307;71.0;12;8;Substitute on;Killian Geraci;Lyon
12;FR270559593307;81.0;12;8;End of second half;;
12;FR270559593311;1.0;0;0;Start of first half;;
12;FR270559593311;4.0;3;0;Penalty goal;Maxime Machenaud;Racing 92
12;FR270559593311;8.0;3;0;Substitute off;Fernandez Correa;Agen
12;FR270559593311;8.0;3;0;Substitute on;Walter Desmaison;Agen
12;FR270559593311;11.0;3;5;Try;Victor Moreaux;Agen
12;FR270559593311;12.0;3;7;Conversion;Raphael Lagarde;Agen
12;FR270559593311;17.0;3;10;Penalty goal;Raphael Lagarde;Agen
12;FR270559593311;24.0;8;10;Try;Louis Dupichot;Racing 92
12;FR270559593311;25.0;10;10;Conversion;Maxime Machenaud;Racing 92
12;FR270559593311;38.0;15;10;Try;Teddy Baubigny;Racing 92
12;FR270559593311;39.0;17;10;Conversion;Maxime Machenaud;Racing 92
12;FR270559593311;41.0;22;10;Try;Kurtley Beale;Racing 92
12;FR270559593311;42.0;24;10;Conversion;Maxime Machenaud;Racing 92
12;FR270559593311;42.0;24;10;End of first half;;
12;FR270559593311;40.0;24;10;Start of second half;;
12;FR270559593311;41.0;24;10;Substitute on;Nolann Le Garrec;Racing 92
12;FR270559593311;41.0;24;10;Substitute off;Maxime Machenaud;Racing 92
12;FR270559593311;44.0;24;10;Substitute on;Kevin Yameogo;Agen
12;FR270559593311;44.0;24;10;Substitute off;Alex Burin;Agen
12;FR270559593311;49.0;24;10;Substitute on;Gauthier Maravat;Agen
12;FR270559593311;49.0;24;10;Substitute off;Romain Briatte;Agen
12;FR270559593311;49.0;24;10;Substitute on;Loris Tolot;Agen
12;FR270559593311;49.0;24;10;Substitute off;Valentin Saurs;Agen
12;FR270559593311;50.0;24;10;Substitute off;Loris Zarantonello;Agen
12;FR270559593311;50.0;24;10;Substitute on;Clement Martinez;Agen
12;FR270559593311;56.0;24;10;Substitute off;Nathan Decron;Agen
